股票代码,股票名称,当前价格,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SZ002684,ST猛狮,2.58,-0.02,-0.77,-11.64,6093886,15706791.54,1.39,8.634,0,1463825924
SZ300386,飞天诚信,18.11,-0.14,-0.77,-12.43,5174400,93035536,2.29,80.09,0.11,7570776840
SZ002735,王子新材,37.29,-0.29,-0.77,2.76,1261860,47011038.4,1.36,87.992,0,5689595957
SH603353,和顺石油,35.93,-0.28,-0.77,-6.19,763800,27417440,2.29,28.33,1.113,4792343400
SZ002079,苏州固锝,10.3,-0.08,-0.77,0,16703105,172043876.47,2.29,91.647,0.368,7919306132
SZ300106,西部牧业,14.18,-0.11,-0.77,8.66,12176017,170275770.81,5.76,,0,2996692156
SH688338,赛科希德,52.5,-0.41,-0.77,-6.18,317230,16655652,1.69,67.653,,4286520000
SH600838,上海九百,6.46,-0.05,-0.77,-5.56,1134094,7357874,0.28,38.643,1.161,2589697597
SH600897,厦门空港,16.66,-0.13,-0.77,0.24,659223,10989013,0.22,22.81,3.139,4961514600
SH600619,海立股份,7.74,-0.06,-0.77,8.1,3299122,25419667,0.57,41.127,2.326,6836743974
SH600708,光明地产,2.55,-0.02,-0.78,0,11440353,29145570,0.51,,3.922,5683023695
SH688128,中国电研,17.77,-0.14,-0.78,2.84,615668,10933439,0.66,25.863,,7187965000
SZ200016,深康佳B,2.54,-0.02,-0.78,2.83,863400,2206779,0.11,13.534,2.152,6116181336
SZ000078,海王生物,3.8,-0.03,-0.78,-5.24,9359107,35552230.63,0.36,137.991,0,10453166377
SH600853,龙建股份,2.54,-0.02,-0.78,-5.58,3289004,8404281,0.39,10.071,1.64,2552449927
SH600969,郴电国际,6.4,-0.05,-0.78,-13.4,4425613,28340657,1.2,72.055,0.639,2368323098
SZ000610,西安旅游,7.63,-0.06,-0.78,-8.07,2463476,18730972.26,1.05,28.899,0,1806386485
SH600594,益佰制药,5.07,-0.04,-0.78,-2.87,3858873,19594419,0.49,22.769,11.834,4015071918
SH601319,中国人保,6.34,-0.05,-0.78,-3.5,60996546,387325990,1.09,14.183,2.397,280380100296
SZ000166,申万宏源,5.1,-0.04,-0.78,-3.41,97549881,499356657.97,0.43,17.009,1.569,127703717256
SH600090,*ST济堂,1.25,-0.01,-0.79,-8.76,13988800,17445600,0.97,,0,1799578681
SZ300250,初灵信息,10.07,-0.08,-0.79,-6.67,2692700,26993819,1.73,107.618,0,2215298313
SH601099,太平洋,3.76,-0.03,-0.79,-7.84,77370587,291807513,1.14,158.785,0,25629349551
SZ000061,农产品,6.26,-0.05,-0.79,-11.21,5668056,35432126.84,0.33,25.255,0.958,10622995460
SZ002963,豪尔赛,17.58,-0.14,-0.79,-4.14,445300,7817242,0.65,54.216,0.853,2643327569
SH603011,合锻智能,5.04,-0.04,-0.79,-5.08,4082500,20526430,0.91,58.32,0.399,2271568794
SH603080,新疆火炬,11.36,-0.09,-0.79,-12.55,1041361,11829359,0.74,18.835,0.546,1607440000
SZ300123,亚光科技,12.6,-0.1,-0.79,0.8,22751416,284675845.97,2.52,63.164,0.238,12696148370
SZ002439,启明星辰,31.54,-0.25,-0.79,7.98,9327160,293379814.2,1.31,44.61,0.079,29445231223
SZ002585,双星新材,10,-0.08,-0.79,-0.6,17624260,176842052.14,2,23.566,0.3,11562780850
SZ300494,盛天网络,12.53,-0.1,-0.79,-14.18,2729800,34296276,1.71,40.218,0.176,3007200000
SH688065,凯赛生物,86.99,-0.69,-0.79,2.28,459824,40002826,1.22,84.77,,36247165092
SH603223,恒通股份,18.81,-0.15,-0.79,-0.05,1366244,25777190,0.48,78.538,0.016,5308934400
SH900938,海科B,0.249,-0.002,-0.8,3.75,1401328,348298,0.43,6.628,0,721935108
SH603800,道森股份,8.73,-0.07,-0.8,-11.37,411900,3601045,0.2,,5.727,1815840000
SH900924,上工B股,0.373,-0.003,-0.8,1.08,82900,31047,0.03,29.273,0,204623921
SZ000886,海南高速,4.99,-0.04,-0.8,2.25,7700225,38140454.08,0.79,53.476,1.002,4934253217
SH600566,济川药业,19.89,-0.16,-0.8,-1.68,2414400,48071383,0.3,13.836,5.673,17667436882
SH600566,济川药业,19.89,-0.16,-0.8,-1.68,2414400,48071383,0.3,13.836,5.673,17667436882
SH603012,创力集团,6.17,-0.05,-0.8,-4.19,4098412,25298802,0.64,11.77,1.135,3927575200
SH600173,卧龙地产,4.95,-0.04,-0.8,-0.8,1135335,5627021,0.16,8.932,3.031,3469896758
SZ300833,浩洋股份,42.26,-0.34,-0.8,-7.67,297400,12562585.3,1.41,31.577,0,3563659020
SH601377,兴业证券,8.67,-0.07,-0.8,-0.12,67978092,591560175,1.02,19.108,0.923,58060143414
SZ000850,华茂股份,3.7,-0.03,-0.8,-5.85,3703600,13755443,0.39,19.986,1.351,3491560533
SH600353,旭光电子,4.98,-0.04,-0.8,-7.95,1725845,8609945,0.32,48.096,1.205,2707725600
SZ002055,得润电子,13.7,-0.11,-0.8,3.71,13926688,186971502.88,3.21,,0,6486752446
SH603657,春光科技,17.1,-0.14,-0.81,-1.72,1415040,24558590,3.53,18.465,2.089,2298240000
SH600863,内蒙华电,2.45,-0.02,-0.81,-4.67,7706735,18906271,0.13,13.115,5.143,14230918580
SZ300752,隆利科技,44.23,-0.36,-0.81,21.01,8087764,345798012.8,23.72,87.62,0.326,5330702214
SH603797,联泰环保,7.38,-0.06,-0.81,-6.58,771847,5705996,0.17,14.881,1.591,3319335640
SZ000622,恒立实业,3.68,-0.03,-0.81,-6.36,5580600,20541071,1.31,941.889,0,1564831680
SZ002746,仙坛股份,11.07,-0.09,-0.81,-4.24,1647496,18282305.74,0.45,9.31,2.921,6350775809
SH600515,海航基础,6.11,-0.05,-0.81,-9.48,25194181,153053509,1.52,,0,23875389931
SH601975,招商南油,2.44,-0.02,-0.81,-2.79,31828241,77984675,0.89,6.985,0,12058763877
SH600279,重庆港九,3.65,-0.03,-0.82,-4.7,2095550,7676868,0.24,48.514,1.37,4332061933
SZ300076,GQY视讯,4.81,-0.04,-0.82,-6.05,4650804,22402771.36,1.22,214.916,0,2039440000
SH600995,文山电力,7.27,-0.06,-0.82,-10.58,2311820,16858269,0.48,17.327,3.026,3478886928
SZ300749,顶固集创,8.43,-0.07,-0.82,-9.35,2381480,20243717.4,2.76,48.916,0.949,1729578042
SZ002635,安洁科技,18.12,-0.15,-0.82,5.17,5994679,108380515.85,1.65,,0,12709107761
SZ002958,青农商行,4.83,-0.04,-0.82,-5.11,30373733,147186284.11,1.13,9.125,3.106,26833333335
SH600187,国中水务,2.42,-0.02,-0.82,-3.2,15149917,36690522,0.92,135.289,0,4002523010
SH603323,苏农银行,4.86,-0.04,-0.82,-2.02,25372914,124454269,1.76,9.045,3.086,8762914344
SH688590,新致软件,17,-0.14,-0.82,-13.71,1044058,17746965,2.82,39.405,,3094378760
SH603221,爱丽家居,11.96,-0.1,-0.83,-8.14,837900,10129744,1.4,29.186,1.505,2870400000
SZ000650,仁和药业,5.96,-0.05,-0.83,-2.3,8329538,49699046.86,0.71,17.815,1.484,8343631875
SZ000759,中百集团,5.99,-0.05,-0.83,-3.07,2638100,15861554.98,0.39,102.166,0.835,4079318785
SZ000701,厦门信达,4.79,-0.04,-0.83,-6.08,2225724,10679765.72,0.55,,0,2005635538
SZ300191,潜能恒信,17.96,-0.15,-0.83,5.09,2505267,45100829.22,1.21,253.928,0.111,5747200000
SZ300126,锐奇股份,7.21,-0.06,-0.83,-6.12,10773800,77331206,5.11,96.385,0.139,2191534296
SZ000563,陕国投A,3.57,-0.03,-0.83,-5.31,17971098,64387374.93,0.45,21.427,0.84,14151525860
SZ002884,凌霄泵业,27.63,-0.23,-0.83,15.61,2395595,65992732.67,1.12,20.482,3.599,7014766982
SH600749,西藏旅游,8.41,-0.07,-0.83,-4.32,1055702,8904693,0.47,,0,1908779998
SZ300688,创业黑马,19.02,-0.16,-0.83,-9.69,1459770,27642891.5,2.01,391.221,0.447,1810704000
SZ002674,兴业科技,14.14,-0.12,-0.84,11.96,2946100,41517896,1.02,59.543,4.392,4126942028
SZ300626,华瑞股份,8.28,-0.07,-0.84,-8.31,2718460,22530882.2,2.24,83.098,0.242,1490400000
SH600410,华胜天成,8.23,-0.07,-0.84,-7.11,13829098,113172444,1.26,460.032,0.365,9042658042
SZ002308,威创股份,4.74,-0.04,-0.84,-5.58,6023459,28529061.24,0.66,,0,4295457446
SZ300048,合康新能,4.7,-0.04,-0.84,-2.29,7008363,33073793.28,0.65,,0,5207517078
SH603222,济民制药,10.59,-0.09,-0.84,-21.67,12609300,133608523,3.94,53.998,0.453,3388800000
SZ002171,楚江新材,8.3,-0.07,-0.84,-2.81,10657097,88470617.92,0.88,36.546,1.205,11069526462
SZ000789,万年青,12.97,-0.11,-0.84,-2.48,9503131,123197462.72,1.19,6.972,5.397,10342162813
SH600939,重庆建工,3.56,-0.03,-0.84,-3.78,1258100,4495525,0.07,27.725,2.135,6459727462
SZ300860,锋尚文化,123.55,-1.05,-0.84,-5.47,481848,59351004.14,2.82,31.594,0,8904749742
SZ002316,亚联发展,3.55,-0.03,-0.84,-10.58,4025720,14265554.2,1.37,,0,1395576000
SH688528,秦川物联,15.32,-0.13,-0.84,-6.24,383696,5866124,0.96,48.867,,2573760000
SZ002554,惠博普,2.35,-0.02,-0.84,-7.48,6526800,15341947,0.79,,0.266,3220895364
SZ300380,安硕信息,17.78,-0.15,-0.84,-10.29,1396251,24871740.68,1.15,70.068,0.548,2507153355
SH603228,景旺电子,29.28,-0.25,-0.85,-2.89,1598788,46919808,0.19,28.054,0.73,24990002560
SH600018,上港集团,4.68,-0.04,-0.85,2.41,45387670,212187059,0.2,13.059,3.098,108452797362
SH600356,恒丰纸业,9.31,-0.08,-0.85,11.36,6614100,61191209,2.21,24.75,0.967,2781189129
SZ000685,中山公用,8.2,-0.07,-0.85,-1.2,5609776,46195999.44,0.45,8.876,3.049,12095913078
SZ002343,慈文传媒,5.8,-0.05,-0.85,-9.94,4523501,26171877.69,0.95,48.712,0,2754708179
SZ002244,滨江集团,4.65,-0.04,-0.85,1.31,15576411,72514739.08,0.58,8.724,2.839,14468214089
SZ000820,*ST节能,1.17,-0.01,-0.85,0,4748590,5497038.6,1.65,,0,745576910
SZ002223,鱼跃医疗,29.02,-0.25,-0.85,2.87,13063097,377571381.52,1.51,18.771,1.378,29091880480
SZ002325,洪涛股份,2.32,-0.02,-0.85,-10.77,7597570,17650634.9,0.81,,0.862,2899783653
SZ002456,欧菲光,13.92,-0.12,-0.85,5.61,37545265,525135759.4,1.41,35.118,0.208,37510771404
SZ002481,双塔食品,12.78,-0.11,-0.85,-8.39,13415350,170415598,1.21,51.207,0.156,15890524200
SZ002682,龙洲股份,3.52,-0.03,-0.85,-10.66,5543655,19470929.2,1.01,,1.989,1979537451
SZ300806,斯迪克,61.87,-0.53,-0.85,18.98,2082448,129454424.4,3.22,49.546,0.159,7347333429
SH600153,建发股份,8.18,-0.07,-0.85,-0.37,10006224,82104488,0.35,4.135,6.052,23423859695
SZ300493,润欣科技,6.95,-0.06,-0.86,-9.27,5153467,36009595.65,1.08,95.258,0.288,3315629286
SZ000682,东方电子,4.63,-0.04,-0.86,-6.09,4828721,22411165.23,0.49,23.993,0.821,6207566042
SZ000783,长江证券,8.11,-0.07,-0.86,-3.45,31500918,256848042.07,0.57,21.007,1.85,44845245020
SH601108,财通证券,11.51,-0.1,-0.86,-9.01,35720281,414221614,1,17.272,1.39,41309390000
SH603855,华荣股份,14.98,-0.13,-0.86,-7.19,2878183,42840530,0.86,19.568,3.333,5058146800
SH600107,美尔雅,9.18,-0.08,-0.86,0.33,3493506,32098199,0.97,,0,3304800000
SH603856,东宏股份,12.67,-0.11,-0.86,4.97,3328454,42130310,1.3,12.155,1.863,3248772982
SZ000719,中原传媒,6.89,-0.06,-0.86,1.03,3791233,26157073.48,0.57,8.042,4.064,7049873831
SH600115,东方航空,4.61,-0.04,-0.86,-1.5,29778379,137535685,0.3,,1.085,75509537426
SH600368,五洲交通,3.42,-0.03,-0.87,-6.56,5464008,18740893,0.49,7.67,2.339,3849661673
SZ300479,神思电子,12.59,-0.11,-0.87,-11.02,1523000,19115713,0.91,231.19,0.238,2134618599
SH603116,红蜻蜓,5.73,-0.05,-0.87,-4.02,638280,3660095,0.11,43.4,3.141,3301630584
SZ002886,沃特股份,25.16,-0.22,-0.87,7.11,1975212,49578463.96,2.33,46.529,0.397,3353288243
SZ300602,飞荣达,20.55,-0.18,-0.87,1.93,2449983,50281786.38,0.79,33.067,0.294,10407827617
SH688011,新光光电,53.53,-0.47,-0.87,4.55,1501064,79739151,3.68,95.611,,5353000000
SZ002429,兆驰股份,6.8,-0.06,-0.87,9.68,73227507,499024771.16,1.63,19.521,0,30783196128
SH600386,北巴传媒,3.42,-0.03,-0.87,-6.04,2665444,9109221,0.33,63.744,1.17,2757888000
SH600463,空港股份,5.69,-0.05,-0.87,-8.81,820931,4676018,0.27,,0,1707000000
SH601019,山东出版,5.7,-0.05,-0.87,0.88,2229934,12732656,0.49,9.935,5.614,11895330000
SZ002767,先锋电子,10.28,-0.09,-0.87,-4.81,512698,5292632.54,0.41,58.972,0.34,1542000000
SH601116,三江购物,10.13,-0.09,-0.88,-3.06,1158027,11743212,0.28,42.432,1.974,5547982192
SZ300039,上海凯宝,4.53,-0.04,-0.88,-6.98,4806711,21827398.66,0.52,31.924,2.208,4738380000
SH600727,鲁北化工,6.76,-0.06,-0.88,-3.57,2520406,17076874,0.72,23.151,0,3573221993
SZ200026,飞亚达B,6.75,-0.06,-0.88,1.05,77900,525929,0.12,9.565,3.237,2889620197
SH600824,益民集团,3.37,-0.03,-0.88,-8.17,2259747,7658268,0.21,185.895,0.742,3552071236
SZ002441,众业达,7.93,-0.07,-0.88,-2.34,1887800,14978182,0.48,15.867,2.774,4318694486
SZ300796,贝斯美,17.99,-0.16,-0.88,-6.59,718600,12867839,1.16,80.448,0.445,2179488500
SZ002515,金字火腿,5.6,-0.05,-0.88,-3.61,7363918,41181807.08,0.84,69.727,0.893,5478554368
SZ300150,世纪瑞尔,4.49,-0.04,-0.88,-3.65,3872105,17483658.46,0.78,23.24,2.227,2627126178
SH603053,成都燃气,11.27,-0.1,-0.88,-9.77,1537321,17387546,0.27,24.507,2.169,10017790300
SH600523,贵航股份,16.83,-0.15,-0.88,10.22,4682714,78893291,1.16,40.348,0.992,6804559516
SZ300088,长信科技,8.99,-0.08,-0.88,1.12,41157236,371174634.25,1.7,23.727,1.102,22068721789
SZ000619,海螺型材,5.58,-0.05,-0.89,-7.15,1538764,8580201.36,0.43,61.643,0.538,2008800000
SZ300365,恒华科技,10.03,-0.09,-0.89,0.4,3470178,34776385.18,1,23.486,0.997,6075301079
SH688268,华特气体,66.99,-0.6,-0.89,9.09,1764750,119132779,5.45,97.629,,8038800000
SZ300266,兴源环境,3.33,-0.03,-0.89,-0.6,11234592,37398490.97,0.73,,0,5209555420
SH603351,威尔药业,21.21,-0.19,-0.89,-6.97,439824,9403626,0.74,29.693,1.515,2771441386
SZ300877,金春股份,48.92,-0.44,-0.89,-7.51,1676600,81765339.5,5.89,25.378,0,5870400000
SH688007,光峰科技,19.99,-0.18,-0.89,7.76,2475129,49613893,0.87,85.01,,9050610451
SH600697,欧亚集团,13.43,-0.12,-0.89,-3.87,673812,9064234,0.43,19.763,2.978,2136552847
SH601518,吉林高速,2.22,-0.02,-0.89,-3.06,1359531,3021187,0.11,46.746,0,2997877169
SZ002888,惠威科技,15.52,-0.14,-0.89,-7.01,533050,8287687.5,0.85,61.683,1.289,1934977728
SH688500,慧辰资讯,38.85,-0.35,-0.89,-0.94,421662,16366386,2.39,52.15,,2885564714
SH600682,南京新百,9.91,-0.09,-0.9,-11.99,5398800,53450461,0.46,14.311,0,13340170310
SH603991,至正股份,43.01,-0.39,-0.9,9.19,556900,24026485,0.75,,0,3205750264
SZ002957,科瑞技术,19.78,-0.18,-0.9,-3.28,1541994,30511210.11,1,27.756,1.007,8146143772
SH601333,广深铁路,2.21,-0.02,-0.9,-0.45,21759010,48267066,0.38,,2.715,15654616770
SZ300429,强力新材,13.28,-0.12,-0.9,-6.28,8673360,115965278.02,2.74,64.448,0.452,6842564993
SH603036,如通股份,7.72,-0.07,-0.9,-9.18,828400,6392131,0.41,23.722,1.55,1595577320
SZ300333,兆日科技,8.78,-0.08,-0.9,-6.89,7278334,64118484.52,2.19,1481.826,0.683,2950080000
SZ000987,越秀金控,13.13,-0.12,-0.91,-9.82,19987318,263288614.97,0.75,8.311,1.295,36145376820
SH600977,中国电影,11.98,-0.11,-0.91,-3.85,6973136,83525331,0.37,,2.654,22366660000
SZ300329,海伦钢琴,6.55,-0.06,-0.91,-8.13,2016102,13260461.1,0.8,49.786,0.428,1660817214
SH688020,方邦股份,81.25,-0.75,-0.91,-14.66,333034,27094025,0.94,54.601,,6500000000
SZ300026,红日药业,4.36,-0.04,-0.91,-4.8,26918303,117401429.05,1.01,26.984,1.147,13098115089
SH688579,山大地纬,13.1,-0.12,-0.91,-10.21,797523,10399299,2.1,65.964,,5240131000
SH601179,中国西电,4.36,-0.04,-0.91,-5.42,23474771,102596816,0.46,66.804,1.147,22348847055
SH601179,中国西电,4.36,-0.04,-0.91,-5.42,23474771,102596816,0.46,66.804,1.147,22348847055
SH600985,淮北矿业,10.82,-0.1,-0.92,-3.31,6803499,73019339,1.05,6.681,5.545,23507798810
SH600331,宏达股份,2.15,-0.02,-0.92,-2.71,16185001,34723178,0.8,,0,4368800000
SH688003,天准科技,28.95,-0.27,-0.92,-4.01,996236,28999608,1.4,65.519,,5604720000
SH688550,瑞联新材,88.26,-0.82,-0.92,2.5,225733,19980365,1.39,41.274,,6194226163
SZ300172,中电环保,5.39,-0.05,-0.92,-7.86,3550246,19202631.86,0.94,18.941,0.93,2806629865
SH688580,伟思医疗,97.15,-0.9,-0.92,-4.39,327569,31810654,2.09,57.523,,6639878699
SZ002221,东华能源,10.72,-0.1,-0.92,5.72,16202559,173462397.63,1.06,15.742,1.968,17677524673
SZ000501,鄂武商A,11.91,-0.11,-0.92,2.23,30120043,357736016.49,3.92,15.039,1.847,9158703426
SH601598,中国外运,4.27,-0.04,-0.93,-2.95,22463778,96048571,1.66,11.418,2.81,31601432546
SZ002005,ST德豪,1.07,-0.01,-0.93,-13.71,16995900,18124677,1,6.761,0,1888250400
SZ000055,方大集团,4.27,-0.04,-0.93,-4.47,2497901,10689868.28,0.37,11.408,1.171,4646951121
SZ000973,佛塑科技,4.28,-0.04,-0.93,-7.96,7423816,31773797.23,0.77,,0.701,4140571172
SH688568,中科星图,54.57,-0.51,-0.93,22.66,1914305,104722510,3.86,104.594,,12005400000
SH688098,申联生物,14.96,-0.14,-0.93,-7.02,998035,14894021,0.4,44.333,,6129112000
SZ000716,黑芝麻,3.21,-0.03,-0.93,-2.73,5612200,17998924,0.83,,0.625,2388238556
SZ300721,怡达股份,37.24,-0.35,-0.93,27.49,2129975,79128747.75,2.68,,0.125,3216614943
SZ002462,嘉事堂,13.92,-0.13,-0.93,-1.35,1580920,22067314.16,0.63,12.483,2.874,4060563110
SH600567,山鹰国际,3.19,-0.03,-0.93,5.63,42913146,137018383,0.93,14.363,0,14659971682
SH600790,轻纺城,3.19,-0.03,-0.93,-5.34,4780534,15280928,0.33,12.584,5.643,4675873060
SH600982,宁波能源,3.18,-0.03,-0.93,-15.2,21823300,68965661,2.92,22.073,1.529,3554502911
SZ002175,ST东网,1.07,-0.01,-0.93,0,6145620,6579591.8,0.82,,0,806542687
SZ003001,中岩大地,28.78,-0.27,-0.93,-6.83,553818,15945293.02,2.28,21.279,0.426,2796705479
SZ002119,康强电子,9.63,-0.09,-0.93,-6.41,2373764,22937215.43,0.65,42.476,0.26,3613984920
SZ002166,莱茵生物,7.43,-0.07,-0.93,-11.76,5732482,42548495.75,1.27,43.764,0.673,4199545518
SH600795,国电电力,2.1,-0.02,-0.94,-6.67,32287961,68002481,0.16,40.818,2.381,41265835475
SH600693,东百集团,4.21,-0.04,-0.94,-2.32,4230053,17771927,0.47,15.396,0,3781544713
SZ300537,广信材料,14.82,-0.14,-0.94,-9.96,7012280,105594565,5.59,256.22,0.54,2860668795
SH601858,中国科传,9.46,-0.09,-0.94,0,2417976,22849478,0.31,15.26,2.008,7478130000
SZ300892,品渥食品,67.28,-0.64,-0.94,2.75,2197100,147937820,9.27,46.661,,6728000000
SZ002948,青岛银行,5.28,-0.05,-0.94,-10.96,27877500,147790843,4.61,10.15,3.788,23811163200
SZ000683,远兴能源,2.1,-0.02,-0.94,-2.78,26057619,55135560.79,0.77,,0,7864258481
SH600177,雅戈尔,7.41,-0.07,-0.94,3.06,15566995,115584306,0.34,5.294,2.699,34300912030
SH600007,中国国贸,12.58,-0.12,-0.94,1.04,741596,9312299,0.07,14.977,3.021,12671614278
SZ001914,招商积余,24.32,-0.23,-0.94,12.96,8771669,212798102,1.32,54.266,0.411,25787616179
SH601727,上海电气,5.26,-0.05,-0.94,-2.59,92398550,486160892,0.82,21.973,0,79853916259
